"Fecha","SF45422","SF45423","SF45424","SF45425","SF45426","SF45427","SF45428","SF45429","SF45430","SF45431","SF45432","SF45433","SF45434","SF45435","SF45436","SF45437","SF45438","SF45439","SF45440","SF45441","SF45442","SF45443","SF45444","SF45445","SF45446","SF45447","SF45448","SF45449","SF45450","SF45451","SF45452","SF45453","SF45454","SF45455","SF45456","SF45457","SF45458","SF45459","SF45460","SF45461","SF45462","SF45463","SF45464","SF45465","SF45466","SF45467","SF45468","SF45469","SF45470","SF45471","SF45472","SF45473","SF45474","SF45475","SF45476","SF45477","SF45478","SF45479","SF45480","SF45481","SF45482","SF45483","SF45484","SF45485","SF46617","SF46618","SF46619","SF46620","SF50761","SF50762","SF50763","SF50764","SF50765","SF50766","SF50767","SF50768","SF59767","SF59768","SF59769","SF59770","SF59771","SF59772","SF59773","SF59774","SF59775","SF59776","SF59777","SF59778","SF60720","SF60721","SF60722","SF60723","SF61784","SF61785","SF61786","SF61787","SF64846","SF64847","SF64848","SF64849","SF66800","SF66801","SF66802","SF66803","SF66804","SF66805","SF66806","SF66807"
04/07/2017,23.000000,86.000000,170.000000,352.000000,N/E,1073.000000,1801.000000,N/E,3621.000000,7079.000000,3075.000000,N/E,2438.000000,N/E,N/E,N/E,9.955710,9.955710,9.833708,9.833708,9.674273,9.674273,9.356109,9.356109,N/E,N/E,103.698218,104.120440,99.365464,99.708520,N/E,N/E,104.759024,105.154857,129.120886,129.648664,636.288067,637.654579,N/E,N/E,99.125385,101.203163,N/E,N/E,N/E,N/E,N/E,N/E,6.963188,7.078775,7.129991,7.038448,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10719.000000,N/E,4.000000,N/E,N/E,623.063711,624.278388,N/E,N/E,1773.000000,N/E,N/E,6.940000,N/E,N/E,N/E,N/E,99.231820,99.598098,11083.000000,108.253671,108.675893,8.000000,1255.000000,564.751535,565.510708,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/07/2017,22.000000,85.000000,169.000000,351.000000,N/E,1072.000000,1800.000000,N/E,3620.000000,7078.000000,3074.000000,N/E,2437.000000,N/E,N/E,N/E,9.957437,9.957437,9.835876,9.835876,9.676127,9.676127,9.357416,9.357416,N/E,N/E,103.694011,104.138455,99.319371,99.680482,N/E,N/E,104.869268,105.285935,129.455918,130.011474,634.541647,635.980226,N/E,N/E,99.125282,101.221949,N/E,N/E,N/E,N/E,N/E,N/E,6.994626,7.067123,7.129991,7.043189,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10718.000000,N/E,4.000000,N/E,N/E,620.606851,621.885588,N/E,N/E,1772.000000,N/E,N/E,6.950000,N/E,N/E,N/E,N/E,99.233129,99.619240,11082.000000,108.624313,109.068757,8.000000,1254.000000,564.109797,564.909007,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/07/2017,28.000000,91.000000,182.000000,350.000000,N/E,1071.000000,1799.000000,N/E,3619.000000,7077.000000,3073.000000,N/E,2436.000000,N/E,N/E,N/E,9.945841,9.945841,9.824321,9.824321,9.650667,9.650667,9.356705,9.356705,N/E,N/E,103.419891,103.886558,98.989238,99.368405,N/E,N/E,104.654849,105.092349,129.297790,129.881123,632.789671,634.300331,N/E,N/E,99.155327,101.270883,N/E,N/E,N/E,N/E,N/E,N/E,7.001218,7.074218,7.160006,7.071665,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10717.000000,N/E,4.000000,N/E,N/E,617.314257,618.657066,N/E,N/E,1771.000000,N/E,N/E,6.960000,N/E,N/E,N/E,N/E,99.229152,99.635152,11081.000000,108.656604,109.123271,8.000000,1253.000000,563.303788,564.143044,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/07/2017,27.000000,90.000000,181.000000,349.000000,N/E,1070.000000,1798.000000,N/E,3618.000000,7076.000000,3072.000000,N/E,2435.000000,N/E,N/E,N/E,9.948347,9.948347,9.826675,9.826675,9.653457,9.653457,9.358496,9.358496,N/E,N/E,103.714507,104.203396,99.336091,99.733313,N/E,N/E,104.879111,105.337444,129.058693,129.669804,633.263051,634.845807,N/E,N/E,99.154954,101.289398,N/E,N/E,N/E,N/E,N/E,N/E,6.922825,7.055286,7.140000,7.070830,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10716.000000,N/E,4.000000,N/E,N/E,618.457009,619.863903,N/E,N/E,1770.000000,N/E,N/E,6.960000,N/E,N/E,N/E,N/E,99.230045,99.655378,11080.000000,108.584299,109.073188,8.000000,1252.000000,562.752902,563.632211,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/07/2017,24.000000,87.000000,178.000000,346.000000,N/E,1067.000000,1795.000000,N/E,3615.000000,7073.000000,3069.000000,N/E,2432.000000,N/E,N/E,N/E,9.953927,9.953927,9.832289,9.832289,9.658479,9.658479,9.363729,9.363729,N/E,N/E,103.782698,104.338254,99.449322,99.900711,N/E,N/E,104.951943,105.472776,129.060389,129.754833,633.455193,635.254323,N/E,N/E,99.161971,101.353082,N/E,N/E,N/E,N/E,N/E,N/E,6.942938,7.058138,7.151402,7.070005,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10713.000000,N/E,4.000000,N/E,N/E,620.709551,622.308778,N/E,N/E,1767.000000,N/E,N/E,6.970000,N/E,N/E,N/E,N/E,99.231129,99.715157,11077.000000,108.654157,109.209713,8.000000,1249.000000,563.136723,564.136240,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/07/2017,23.000000,86.000000,177.000000,345.000000,N/E,1066.000000,1794.000000,N/E,3614.000000,7072.000000,3068.000000,N/E,2431.000000,N/E,N/E,N/E,9.955635,9.955635,9.834182,9.834182,9.660836,9.660836,9.365296,9.365296,N/E,N/E,103.809179,104.386957,99.449365,99.918809,N/E,N/E,104.788997,105.330664,128.645642,129.367864,632.511831,634.382969,N/E,N/E,99.187870,101.397870,N/E,N/E,N/E,N/E,N/E,N/E,6.975032,7.058257,7.140428,7.071852,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10712.000000,N/E,4.000000,N/E,N/E,620.159716,621.822950,N/E,N/E,1766.000000,N/E,N/E,6.970000,N/E,N/E,N/E,N/E,99.233555,99.736944,11076.000000,108.233291,108.811069,8.000000,1248.000000,563.165272,564.204793,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/07/2017,22.000000,85.000000,176.000000,344.000000,N/E,1065.000000,1793.000000,N/E,3613.000000,7071.000000,3067.000000,N/E,2430.000000,N/E,N/E,N/E,9.957638,9.957638,9.836526,9.836526,9.663425,9.663425,9.367894,9.367894,N/E,N/E,103.861093,104.461093,99.582848,100.070348,N/E,N/E,105.023669,105.586169,128.687808,129.437808,633.362543,635.305691,N/E,N/E,99.266665,101.495554,N/E,N/E,N/E,N/E,N/E,N/E,6.961454,7.038669,7.124274,7.061419,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.500000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10711.000000,N/E,4.000000,N/E,N/E,618.967306,620.694549,N/E,N/E,1765.000000,N/E,N/E,6.980000,N/E,N/E,N/E,N/E,99.248161,99.791406,11075.000000,108.505331,109.105331,8.000000,1247.000000,563.549623,564.629150,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/07/2017,28.000000,91.000000,175.000000,343.000000,N/E,1064.000000,1792.000000,N/E,3612.000000,7070.000000,4158.000000,N/E,2429.000000,N/E,N/E,N/E,9.945926,9.945926,9.825156,9.825156,9.665574,9.665574,9.368062,9.368062,N/E,N/E,103.694962,104.317184,99.368264,99.873820,N/E,N/E,104.800230,105.383563,129.144792,129.922570,615.450584,617.241840,N/E,N/E,99.299714,101.547492,N/E,N/E,N/E,N/E,N/E,N/E,6.990170,7.039996,7.117653,7.079997,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10710.000000,N/E,4.000000,N/E,N/E,615.550439,617.341695,N/E,N/E,1764.000000,N/E,N/E,7.090000,N/E,N/E,N/E,N/E,99.254031,99.254031,11074.000000,108.746550,109.368772,8.000000,1246.000000,563.441729,564.561264,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/07/2017,27.000000,90.000000,174.000000,342.000000,N/E,1063.000000,1791.000000,N/E,3611.000000,7069.000000,4157.000000,N/E,2428.000000,N/E,N/E,N/E,9.947606,9.947606,9.826421,9.826421,9.666066,9.666066,9.365677,9.365677,N/E,N/E,103.632343,104.276787,99.438768,99.962379,N/E,N/E,105.095418,105.699585,130.067299,130.872855,618.975486,620.830757,N/E,N/E,99.300885,101.567552,N/E,N/E,N/E,N/E,N/E,N/E,7.022661,7.065808,7.147664,7.129313,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10709.000000,N/E,4.000000,N/E,N/E,620.871027,622.726298,N/E,N/E,1763.000000,N/E,N/E,7.090000,N/E,N/E,N/E,N/E,99.260569,99.280263,11073.000000,109.839473,110.483917,8.000000,1245.000000,564.367661,565.527206,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/07/2017,24.000000,87.000000,171.000000,339.000000,N/E,1060.000000,1788.000000,N/E,3608.000000,7066.000000,4154.000000,N/E,2425.000000,N/E,N/E,N/E,9.953455,9.953455,9.832246,9.832246,9.670550,9.670550,9.368483,9.368483,N/E,N/E,103.596030,104.307141,99.414298,99.992076,N/E,N/E,104.950860,105.617527,129.932776,130.821665,619.360068,621.407403,N/E,N/E,99.303008,101.626341,N/E,N/E,N/E,N/E,N/E,N/E,7.014399,7.059979,7.172073,7.158443,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10706.000000,N/E,4.000000,N/E,N/E,618.825503,620.872838,N/E,N/E,1760.000000,N/E,N/E,7.080000,N/E,N/E,N/E,N/E,99.261263,99.339930,11070.000000,109.705019,110.416130,8.000000,1242.000000,564.909922,566.189506,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/07/2017,23.000000,86.000000,170.000000,338.000000,N/E,1059.000000,1787.000000,N/E,3607.000000,7065.000000,4153.000000,N/E,2424.000000,N/E,N/E,N/E,9.955477,9.955477,9.834079,9.834079,9.672739,9.672739,9.365236,9.365236,N/E,N/E,103.516385,104.249718,99.325544,99.921377,N/E,N/E,104.868323,105.555823,130.058083,130.974750,618.696587,620.807949,N/E,N/E,99.301449,101.643671,N/E,N/E,N/E,N/E,N/E,N/E,6.999983,7.062716,7.164706,7.219039,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10705.000000,N/E,4.000000,N/E,N/E,617.644134,619.755496,N/E,N/E,1759.000000,N/E,N/E,7.070000,N/E,N/E,N/E,N/E,99.260786,99.358980,11069.000000,109.563766,110.297099,8.000000,1241.000000,564.974702,566.294303,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/07/2017,22.000000,85.000000,169.000000,337.000000,N/E,1058.000000,1786.000000,N/E,3606.000000,7064.000000,4152.000000,N/E,2423.000000,N/E,N/E,N/E,9.957346,9.957346,9.835898,9.835898,9.675176,9.675176,9.368559,9.368559,N/E,N/E,103.459391,104.214947,99.200804,99.814693,N/E,N/E,104.723826,105.432159,129.595375,130.539819,619.383464,621.558856,N/E,N/E,99.358962,101.720073,N/E,N/E,N/E,N/E,N/E,N/E,7.009644,7.066159,7.151630,7.200001,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10704.000000,N/E,4.000000,N/E,N/E,618.689761,620.865153,N/E,N/E,1758.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.261304,99.378971,11068.000000,109.306870,110.062426,8.000000,1240.000000,565.349593,566.709213,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/07/2017,28.000000,91.000000,182.000000,336.000000,N/E,1057.000000,1785.000000,N/E,3605.000000,7063.000000,4151.000000,N/E,2422.000000,N/E,N/E,N/E,9.946092,9.946092,9.825080,9.825080,9.651901,9.651901,9.371744,9.371744,N/E,N/E,103.400860,104.178638,99.240909,99.872853,N/E,N/E,104.792079,105.521246,129.312414,130.284636,621.069189,623.308614,N/E,N/E,99.370723,101.750723,N/E,N/E,N/E,N/E,N/E,N/E,6.968595,7.043110,7.133802,7.182563,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10703.000000,N/E,4.000000,N/E,N/E,618.707917,620.947342,N/E,N/E,1820.000000,N/E,N/E,7.050000,N/E,N/E,N/E,N/E,99.215175,99.215175,11067.000000,109.032859,109.810637,8.000000,1239.000000,565.754828,567.154469,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/07/2017,27.000000,90.000000,181.000000,335.000000,N/E,1056.000000,1784.000000,N/E,3604.000000,7062.000000,4150.000000,N/E,2421.000000,N/E,N/E,N/E,9.947997,9.947997,9.826660,9.826660,9.653926,9.653926,9.372889,9.372889,N/E,N/E,103.368288,104.168288,99.191023,99.841023,N/E,N/E,104.717108,105.467108,129.017242,130.017242,620.889652,623.193113,N/E,N/E,99.373280,101.772169,N/E,N/E,N/E,N/E,N/E,N/E,6.969979,7.055907,7.129990,7.189996,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10702.000000,N/E,4.000000,N/E,N/E,618.703087,621.006548,N/E,N/E,1819.000000,N/E,N/E,7.050000,N/E,N/E,N/E,N/E,99.215361,99.234944,11066.000000,108.647344,109.447344,8.000000,1238.000000,565.578016,567.017679,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/07/2017,24.000000,87.000000,178.000000,332.000000,N/E,1053.000000,1781.000000,N/E,3601.000000,7059.000000,4147.000000,N/E,2418.000000,N/E,N/E,N/E,9.953683,9.953683,9.832294,9.832294,9.659104,9.659104,9.377497,9.377497,N/E,N/E,103.283132,104.149799,99.031778,99.735945,N/E,N/E,104.566367,105.378867,128.925368,130.008701,622.877755,625.373341,N/E,N/E,99.376916,101.832472,N/E,N/E,N/E,N/E,N/E,N/E,6.979879,7.057924,7.137852,7.198118,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10699.000000,N/E,4.000000,N/E,N/E,622.317340,624.812926,N/E,N/E,1816.000000,N/E,N/E,7.040000,N/E,N/E,N/E,N/E,99.215857,99.294079,11063.000000,108.486756,109.353423,8.000000,1235.000000,566.382907,567.942648,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/07/2017,23.000000,86.000000,177.000000,331.000000,N/E,1052.000000,1780.000000,N/E,3600.000000,7058.000000,4146.000000,N/E,2417.000000,N/E,N/E,N/E,9.955555,9.955555,9.834099,9.834099,9.659479,9.659479,9.379281,9.379281,N/E,N/E,103.131758,104.020647,98.912338,99.634560,N/E,N/E,104.395387,105.228720,128.664059,129.775170,621.883527,624.443160,N/E,N/E,99.391206,101.865650,N/E,N/E,N/E,N/E,N/E,N/E,6.987665,7.061850,7.170005,7.197804,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10698.000000,N/E,4.000000,N/E,N/E,622.115057,624.674690,N/E,N/E,1815.000000,N/E,N/E,7.030000,N/E,N/E,N/E,N/E,99.215763,99.313402,11062.000000,108.256618,109.145507,8.000000,1234.000000,565.305094,566.904865,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/07/2017,22.000000,85.000000,176.000000,330.000000,N/E,1051.000000,1779.000000,N/E,3599.000000,7057.000000,4145.000000,N/E,2416.000000,N/E,N/E,N/E,9.957510,9.957510,9.836128,9.836128,9.662648,9.662648,9.383435,9.383435,N/E,N/E,103.289244,104.200355,99.037502,99.777780,N/E,N/E,104.640681,105.494848,129.862946,131.001835,623.536915,626.160925,N/E,N/E,99.415733,101.909066,N/E,N/E,N/E,N/E,N/E,N/E,6.982578,7.056091,7.141295,7.168125,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10697.000000,N/E,4.000000,N/E,N/E,622.261404,624.885414,N/E,N/E,1814.000000,N/E,N/E,7.030000,N/E,N/E,N/E,N/E,99.216548,99.333715,11061.000000,109.297889,110.209000,8.000000,1233.000000,566.314288,567.954295,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/07/2017,28.000000,91.000000,175.000000,329.000000,N/E,1050.000000,1778.000000,N/E,3598.000000,7056.000000,4144.000000,N/E,2415.000000,N/E,N/E,N/E,9.945944,9.945944,9.824425,9.824425,9.664752,9.664752,9.384792,9.384792,N/E,N/E,103.300594,104.233927,99.039221,99.797554,N/E,N/E,104.563104,105.438104,129.913072,131.079739,622.541487,625.229893,N/E,N/E,99.420687,101.932909,N/E,N/E,N/E,N/E,N/E,N/E,6.987831,7.069955,7.135755,7.173051,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10696.000000,N/E,4.000000,N/E,N/E,621.447162,624.135568,N/E,N/E,1813.000000,N/E,N/E,7.040000,N/E,N/E,N/E,N/E,99.220609,99.357303,11060.000000,109.554103,110.487436,8.000000,1232.000000,565.674123,567.354377,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/07/2017,27.000000,90.000000,174.000000,328.000000,N/E,1049.000000,1777.000000,N/E,3597.000000,7055.000000,4143.000000,N/E,2414.000000,N/E,N/E,N/E,9.947749,9.947749,9.826320,9.826320,9.666550,9.666550,9.386670,9.386670,N/E,N/E,103.296382,104.251938,99.005973,99.782362,N/E,N/E,104.490163,105.385996,129.899990,131.094434,619.102197,621.855018,N/E,N/E,99.421784,101.952895,N/E,N/E,N/E,N/E,N/E,N/E,7.003393,7.069992,7.136947,7.171522,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10695.000000,N/E,4.000000,N/E,N/E,619.706993,622.459814,N/E,N/E,1812.000000,N/E,N/E,7.040000,N/E,N/E,N/E,N/E,99.221695,99.378139,11059.000000,109.434788,110.390344,8.000000,1231.000000,564.657255,566.377768,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31/07/2017,24.000000,87.000000,171.000000,325.000000,N/E,1046.000000,1774.000000,N/E,3594.000000,7052.000000,4140.000000,N/E,2411.000000,N/E,N/E,N/E,9.953616,9.953616,9.831663,9.831663,9.671531,9.671531,9.391098,9.391098,N/E,N/E,103.287415,104.309637,98.967198,99.797754,N/E,N/E,104.566428,105.524761,130.028679,131.306457,619.543013,622.489191,N/E,N/E,99.426999,102.014777,N/E,N/E,N/E,N/E,N/E,N/E,6.990023,7.084935,7.149992,7.182079,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10692.000000,N/E,4.000000,N/E,N/E,619.629213,622.575391,N/E,N/E,1809.000000,N/E,N/E,7.050000,N/E,N/E,N/E,N/E,99.222494,99.437911,11056.000000,109.698413,110.720635,8.000000,1228.000000,565.153281,566.994642,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/08/2017,23.000000,86.000000,170.000000,324.000000,N/E,1045.000000,1773.000000,N/E,3593.000000,7051.000000,4139.000000,N/E,2410.000000,N/E,N/E,N/E,9.955574,9.955574,9.832987,9.832987,9.674244,9.674244,9.392767,9.392767,N/E,N/E,103.225948,104.270392,98.876730,99.725341,N/E,N/E,104.499392,105.478559,129.749741,131.055297,620.606539,623.617208,N/E,N/E,99.429329,102.035996,N/E,N/E,N/E,N/E,N/E,N/E,6.984665,7.109988,7.130647,7.183222,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10691.000000,N/E,4.000000,N/E,N/E,621.107451,624.118120,N/E,N/E,1808.000000,N/E,N/E,7.050000,N/E,N/E,N/E,N/E,99.229620,99.464620,11055.000000,109.092377,110.136821,8.000000,1227.000000,565.577338,567.459006,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/08/2017,22.000000,85.000000,169.000000,323.000000,N/E,1044.000000,1772.000000,N/E,3592.000000,7050.000000,4138.000000,N/E,2409.000000,N/E,N/E,N/E,9.957465,9.957465,9.835071,9.835071,9.675947,9.675947,9.395176,9.395176,N/E,N/E,103.255803,104.322470,98.957307,99.823974,N/E,N/E,104.560780,105.560780,129.794281,131.127614,622.992606,626.067784,N/E,N/E,99.458641,102.084197,N/E,N/E,N/E,N/E,N/E,N/E,6.990005,7.102367,7.134086,7.175036,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10690.000000,N/E,4.000000,N/E,N/E,623.464027,626.539205,N/E,N/E,1807.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.230203,99.485147,11054.000000,109.047083,110.113750,8.000000,1226.000000,566.218086,568.140072,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/08/2017,28.000000,90.000000,182.000000,322.000000,N/E,1043.000000,1771.000000,N/E,3591.000000,7049.000000,4137.000000,N/E,2408.000000,N/E,N/E,N/E,9.945874,9.945874,9.825381,9.825381,9.651187,9.651187,9.397399,9.397399,N/E,N/E,103.329260,104.418149,99.039838,99.924560,N/E,N/E,104.707128,105.727961,129.894585,131.255696,623.727496,626.867202,N/E,N/E,99.504620,102.149064,N/E,N/E,N/E,N/E,N/E,N/E,6.996929,7.108895,7.148963,7.169169,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10689.000000,N/E,4.000000,N/E,N/E,624.775680,627.915386,N/E,N/E,1806.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.248081,99.522637,11053.000000,109.300110,110.388999,8.000000,1225.000000,566.658830,568.621146,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/08/2017,27.000000,89.000000,181.000000,321.000000,N/E,1042.000000,1770.000000,N/E,3590.000000,7048.000000,4136.000000,N/E,2407.000000,N/E,N/E,N/E,9.947766,9.947766,9.827261,9.827261,9.653457,9.653457,9.399880,9.399880,N/E,N/E,103.275549,104.386660,98.957793,99.860571,N/E,N/E,104.515730,105.557397,129.733971,131.122860,623.750252,626.954505,N/E,N/E,99.535931,102.199264,N/E,N/E,N/E,N/E,N/E,N/E,7.001103,7.110013,7.140000,7.160004,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10688.000000,N/E,4.000000,N/E,N/E,624.692188,627.896441,N/E,N/E,1805.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.275837,99.570004,11052.000000,108.909355,110.020466,8.000000,1224.000000,566.749246,568.751904,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/08/2017,24.000000,86.000000,178.000000,318.000000,N/E,1039.000000,1767.000000,N/E,3587.000000,7045.000000,4133.000000,N/E,2404.000000,N/E,N/E,N/E,9.953556,9.953556,9.832956,9.832956,9.658082,9.658082,9.406050,9.406050,N/E,N/E,103.234091,104.411869,98.878386,99.835330,N/E,N/E,104.478049,105.582216,129.632745,131.104967,623.887880,627.285888,N/E,N/E,99.543044,102.263044,N/E,N/E,N/E,N/E,N/E,N/E,6.999107,7.111330,7.160009,7.148550,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10685.000000,N/E,4.000000,N/E,N/E,624.400682,627.798690,N/E,N/E,1802.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.283666,99.636666,11049.000000,108.954592,110.132370,8.000000,1221.000000,567.195077,569.318832,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/08/2017,23.000000,85.000000,177.000000,317.000000,N/E,1038.000000,1766.000000,N/E,3586.000000,7044.000000,4132.000000,N/E,2403.000000,N/E,N/E,N/E,9.955705,9.955705,9.834526,9.834526,9.659938,9.659938,9.406915,9.406915,N/E,N/E,103.205648,104.405648,98.877422,99.852422,N/E,N/E,104.391064,105.516064,129.425787,130.925787,621.716122,625.178753,N/E,N/E,99.561003,102.299892,N/E,N/E,N/E,N/E,N/E,N/E,6.963977,7.126231,7.160000,7.159999,N/E,8.000000,6.500000,N/E,7.500000,10.000000,4.000000,N/E,6.800000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,10684.000000,N/E,4.000000,N/E,N/E,622.954534,626.417165,N/E,N/E,1801.000000,N/E,N/E,7.060000,N/E,N/E,N/E,N/E,99.284011,99.656622,11048.000000,108.772476,109.972476,8.000000,1220.000000,566.765619,568.929763,2.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
